clean_text,label
kya chutiyapa chala ke rakha hai bc ek din hua nahi ki faltu ki bakwaa chalu hogayi coretard ki bina kuch samjh,negative
thoko thoko ab teri hi thuk gayi kahi ka nahi raha ab tu chale jaaa pakistan warna,negative
abhi surviv thrash pilot got kill,neutral
aamirian batman given masala desi genr bollywood se kuch bhi nahi hota dhang se nan,neutral
happi birthday mam janm dhin mubarak ho appka birthday gift hamaray si,positive
syedzeeshan duaa hai k aisa ho youth ka haal boht bura hai ach hain lakin boht kum stay strong wish good luck nan,positive
inc dr ashok tanwar ji jindabad rahul ghandi jindabad nan,neutral
whi singl peopl think god busi write best love stori yeh khudk manki tasal,neutral
guy emoji good show much yet littl emot break mom ado nan,neutral
aur ye kaht hain ki muslim apni auraton ko aag badhn nahi dete unh padhn se rokt hain,negative
end night w sketch,neutral
kush suppos best mate yea alreadi fuck mrs eastend nan,negative
modiji ko hardik subhkamnay bharat ka bhavishya unk chhatrachhaya main ujjwal hai,positive
mukul roy ke time bhi yahi laga tha par forget polit choos best vice,positive
patrag sambitji ye secular nahi muslim ki parti h inko muslim k vote chaiy durgati ho ga,negative
well done maam apk jais logo aur khas kr apk dhrm se ais logo ki bhuy jrurt hai,positive
bhai yahe sahi kaam h aapka isko kart raho best wish nan,neutral
logo ko maot maarn walo aatankiyo laanat hai tum par bhale hi video banan wale ke abba ko tumn nahi maa,negative
muhammadpti kuttay bhonktay rehtay hein r karwan chaltay rehtain ye pashton nahi hy r na musli,negative
ab modi bhakt kidhar hai ab zee news ka shudhir chaudhri aaj tak ki news ki,neutral
aadarniya modi ji aap se mera nivedan h ki pakistan ho rahey hinduo pr julm ko aap veshvik patal pr purjor tarik se nan,neutral
mana ki nahi kaha lekin ye propaganda nikla bjp cell se hai iss bjp ki seva aap hrs karti ho nan,neutral
icc world cup main kali andhi shaheeno ko lay urri wicket say pak ko shikast ghaza israili fouj ki karrwai palestini shahe nan,negative
sir mai ye chahta hoo bharat nagrik hone ke vast ki app rojgar par bhi kuch kare sir hamar india,neutral
ye kya tareeqa hai ye kahan ka insaaf hai kashmir mein zulm kr kr k thakay nahi ho tm log jo ab india k andr n,negative
think make angri actual mani song fireproof never enough chang ticket nan,neutral
sharam nhi tum logo ko chor ko support krti ho jinho ny mulk ko luta ab jab mulk tarki krni j,positive
apki baapon ne hi mulk ka bera garq kiya hua ha lanti nan,negative
har shak faraib nahi dyta likn ab aitbar zaib nahi deta nan,neutral
onesolutiontoeveryproblem gud morn sai ji bless everyon maximum sewa simran parmarth nan,neutral
sir koi fayda nahi itna load lene ka desh usi ko chunega jo hindu muslim aur pakistan ki bat karega,negative
abe maiyat ke laud khawaab dekhna band kar jameen pe aa kutt ke tarah p,negative
ure good play guitar voic pun sedap one friend yng alway tell u thing,neutral
best hope shall peopl s videsh mantri nan,positive
assalam alaykum sis truli wish friend like real life seem love allahumma baarik ho,neutral
jin logo ko khush karn k ly tum ne ye bongi maari wohi log tujh teri auqat k mutabiq zalil kar rahe,neutral
firekbaarmodisarkar modihaitomumkinhai pmmodi jit ki hardik subhkamnay har har modi ghr ghr modi,positive
jitni khushi bhakto ko narendra modi ke oath lene se ho rahi hai uska fraction bhi liber ko rahul gandhi ke liy na hota nan,neutral
beta ak jhalak dekho domino ki savour ka andaza khud hi laga lo,positive
sirje big fan ur plzzz predict abt delhi assembl elect ur predict amaz,positive
god bless bro worri aisa kuch nahi hoga bade bade pat par log atey jatey rhate hi nan,positive
bjp ko hosh aa jana chahiy ka vidhansabha cgunav bjp ko akel ladna chahiy nahi haar,neutral
rasta s sent god nt hear nan,neutral
wo khud paidal ho rahe hai ek last dono flop aur k ptani tiger pe jinda hai aur sab flop nan,negative
good morn almighti papa ji plz bless sewa sumiran parmarth ka bal bakh nan,neutral
khud ke rs se hi dalwa raha thhaa khangress ki tarah bheekh nahi maang raha hai,positive
saniya good morn sis kaisi ho aap nan,neutral
patrag haarn ke gum se bahar nikaliy aur hindu muslim ke beach nafraat bona ba,neutral
baaji baat ko samjhain see kam rupiya bhi nahi hoo sakta inti ki tou khare nahi hy,neutral
fakhr e alam k concert se jo bachon pe zulm hua hoga uss ki report hui nan,neutral
rd wah bhai nan,positive
riptid vanc joy saturday sun vanc joy old pine ben howard alaska maggi roger beig yo,neutral
ek tumhi toh ho samajhdar bhai sahab ji han raaj han ko kisi nai nahi jitaya modi ji ko jeetaya hai sa,positive
soldier ni chutiya aatankwadi mare hai teri tuch desh ki aukat hai ukhad l nan,positive
bhakt busi tweet achh din jab achh din nahi ayaa phir pata nahi ye ke pich kyun hei nan,neutral
coupl day ago help chta hospit open futur travel event shanghai great h nan,neutral
pnr book wait tatkal chart prepar ticket confirm get refund nan,neutral
sir ek fake lotteri ke naam se e number se whatsapp aya hai usm ka,neutral
ye popat ho gaya ji ka,negative
jay shree ram hame bahut khushi hoe ki bharat k bar pradhanmantri shri modi g ko mila mai uns,positive
ustaaz subh far better tahajjud subh far better tahajjud subh far better tahajjud subh far better th nan,neutral
yeah good decis pakistan zinadabad pak armi zinda abad nan,positive
report degre ki jaanch hone pahl mat bolo rahul ke jija shatir chor hai ye innoc nan,neutral
congratul pm modi ji aap ko pura das agla sal tak pm dakhna chata hai congratul sir nan,positive
shi quit cute dragon coupl nan,positive
jeeto pakistan k nam per larkiyo ko hug karna band karo fahab sahab shame nan,negative
kaheen jemima niqaab ky peechi hi na ho disclaim ko sirf mazaq likha parha samjha jay nan,neutral
gadkari happi birthday sir jio hajaro sal sal k din ho pacha hazar aapko tamari umra lag jay sir happi birthday nan,neutral
good morn dear sister happi saturday weekend jay shree ram jay shree bajrangbali dada,positive
yeah itn saal choro ko vote diya aab modiji ko tri kar rahe hai lot mani year,negative
rd ye world cup nahi hai ki jeet gaya kaam khatma ar jasna manaay ar na hi ye congress parti hai nan,neutral
hearti congratul ji veri best nan,positive
mujh bhi aaps bahut baatein karni hai also cute haha thank much milo mujh made nan,neutral
okay momw friend plan trip mom nahi betaajkl k dost bht kharab haikhud parhai kr leti pr dosrun ko kharab nan,negative
tu taran adarsh se comparison mt kr apna nan,neutral
duniya main g launch hone laga hai lkn ye sala ptcl broadband abhi tk apni harkaton se baaz nai aya phr keht hain k nan,negative
ka dimag kharab ho gaya hai jab se nidhi srinagar nahi gayi hai cc nan,negative
gal es zindagi ko apn lekh lagwana sai ji make feel purest deepest aaps aap ji ko nan,positive
bharat k bhagyavidhata aap sarvopari hai hai bada gurur hota hai aap ko dekh k aap ki iss mahan post k,neutral
gadkari happi birth day sirje,positive
nt blaze fast presenc sab kuch tri karo aur phir wapa airtel,neutral
mujh samajh nhi ata log bach ko itna kyun charhat hain mean kaafi bach hain j,neutral
epic wazireazam ne run banan ko bola insha allah boy play well,positive
say read may h give strong imaan answer silent prayer jumma mubarak nan,positive
abey khandaani chor tu chor hai har koi chor dikhega rahi chatn ki vo tums,negative
sir ap se request hai ap bengal manirul islam ko bjp se bahar kijiea use bjp ki bahut admi ko mara hai,negative
ek baar bsnl ke baar pata kark dekho bhai sayad acha nikal jay nan,neutral
abhivyakti ki azadika matalab pehlay khud samjho sardana ab ye bhi bhol chukay chatukarita kartay k,neutral
gn saal kathu halala ki aulad jisk asli baap ka ata pata nahin hai bakwaa,negative
congratul modiji jai bjp jai hind jai sriram modiji app gulf labour kelih kuch karoo ji mene bahut bahut,neutral
nahi bilkul wrong kaha aapan aajkl chehr ki udasiyon ko muhbat ka khel samjha jata hai hasi khushi ke ch nan,positive
partvot ke din kitn hain chan bhar bhi nahi jo jina parega wohi jindagi age badht hue peech chaln lagi,positive
avi tak toh socha v nahi hoga ye toh idea deraha hai bjp ko nan,neutral
dear sir one best ministri get nan,positive
hate countri aatank vadi countri ko kheln hi nahi dena chahia ye india ki bh,negative
keep vijay bhai inspir youth nan,positive
mere bharat ne aaj modi ke kaaran duniya ke top desho apni jagah bnai via namo app,neutral
yes humein world cup ka start posit k saath krna hoga lagado zorr macha shor morekashor nan,positive
tu saal hindu ko minat khtam karn ko bol hindu tum,negative
hiiiiiiiii new moot hope get close soon nan,positive
shatrughan sinha yashwant sinha arun shauri ye log sabs bada bewkoof aur moorkh,negative
tamam student ko inform keya jata hai k jin student ka midterm exam mark ki waja se paper fail hai wo jalad az ja,neutral
good rning pita ji dhan dhan satguru tera hi aasra bless keep u mind everytim,positive
bolo rfpgrp ke offic se le kr constabl tk ki ye paisa jata hain railway ka b,positive
sister buri baat aysa nahi boltey kisi ko chor taber pori bat,neutral
happi birthday veer j waheguru ji hamesha chardi kala ch rakh may birthday bring lot happin,positive
brain sudden play koi pathar se na maray mere diwan ko bakwa nan,neutral
srkian hum log teacher ko pagal bana ke class se nikalt ye log maa baap ka chutiya bana kark date pe nikalt hai nan,neutral
smay btaega hope get honor hope mahadev give deserv nan,positive
paneer tikka recip sabs pahl paneer ne aur usk baad usp tika laga le paneer tikka readi funnyfood,neutral
shaid tum ye pata nahi k pakistan ki govern ghareeb hai karzay talay doobi hoi hai public,neutral
hahahaha na baba bas amazha ba nawi shairakay bka tkaya ba awa haday mn bi lo tu kaka nan,neutral
peechl world cup se mein coca cola ka dhakkan ke peech ka code sms kar raela hai lekin aaj tak final mein jaan,neutral
sabhi ko hamar taraf se bhi badhai,neutral
ye coach centr nahi hai paisa kaman ki dukan hai sarkar ko ink khilaf kuch na kuch action,positive
sardana sarkar ka pithu sharam kar insaniyat nhi toh patarkarita chod hope bjp wale,negative
kcr feder front mungerila ke hasina sapn ha ha ha nan,positive
compani respons world s carbon emiss nt understand south african consum nan,neutral
veri late media defam cong taglin cong ka hath pak ke sath media set narrat x p,negative
bahut bahut shubhkamnay apk dusr karyaka ke liy humari aps apeksha hai ki jo apn pichl,positive
bajrangi good movi nt see yet nan,neutral
madhya pradesh ki kamal nath sarkar ko desh ke tirang ka apmaan kr rahi hai ye raat ke pm pr pic li gayi h co,negative
videsho jankar desh ka pm noutankicomedykhud ka entertain karta hai desh pani ke liy,neutral
beat instead jaab andar hi andar marrah ho aur upaad se jhoot bolt jarah ho,neutral
send love messag show forward,positive
realli nt see think middl class peopl like joke like shit like baba ji ka,neutral
break free ye ladkiyon ka bada hi galat kaam hai first order differ drink,neutral
thank god babe mahan nahi bani biji bauji ko mana kr dia sath rehn ko becaus hypocrit khuran,negative
congratul hope minist,positive
first space movi hai bc aur ye bc ek poster nahi de rhe launch se lekar mar ke chakkar lg nan,negative
sarw brmhando ka rachnhar kal brmh ki tarah dhokha na dene wala kabir dev arthat kabir,positive
bhai aisa cultur tumko mubarak jo haar jagah mazak ban jata ho nan,negative
still electr kitha ibadat kr raha ho wapda walo sadi neind kharab kiti na dcrawalpindi nan,negative
listen utena figur beauti love looo hair detail,positive
ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai ipl jeetn ke bad wc ke practic game jab,neutral
happi birthday shahe e insaniyat miss alway bravo shaheedsalmantas nan,positive
sun le sarkar nhi jo lok shba hua h uss kai bura vidhanshba hoga nan,neutral
white pizza realli good asl mad af lactos nan,neutral
fearless stare huh lick ass bitch dheet beghairat zardari thu gaandu hai,negative
trump america hate minor boooooo mdi india hate minor pataka phodo nan,neutral
res sir sadar namaskar want see cabinet sir told develop jabal,neutral
bsdk usk kapdo pe mt jaa jitna pakistan ka budget h utn ke gandhi ki bakri badam khaa jati thi nan,negative
dear sir pnr sir tomorrow exam rrbje first time nan,neutral
bjp ko elect mein fayada hua perntu bahut saar kaaryakarta ka nuksaan hua sadsya mare gay aur abhi bhee,neutral
khan wahab modi ne yeh sab nhi karwaya hai yeh yagan k politi,positive
bahut jabardst rohit sir wse ashutosh ji ko congress ka spokesperson bna dena chaiy bahut dukhi hai bechar nan,neutral
ais hi kark jitao bhai modi ko one give shit musalman useless problem like nan,negative
jinko khud nahi pta ki ramcharitmana kya hai wo bhej rahe h bjp neta ko phle khud samjhna chahiy f,neutral
dear viewer thank uncondit love faith awaaz,positive
tum jais log tv studio batkar bjp ki dalali karo total channel aur opposit ko gali g,neutral
life jhand hai jcb ki kudi badi mast hai,positive
shame khoti k bachay k pas aur koi khabar nhi nan,negative
s caus nutti new agey human u social media help fake news nan,neutral
didi intoler freedom speech etc etc let us unit fight fascism didi man shout jai shri nan,positive
rahiy larki bhaag jaati hai also need sex nan,positive
jai jawan jai kisan ji make us understand hat modisarkar,positive
affanf australia icc event australia ke toh hamesha hi achha khele ho nan,neutral
iss bada besaram indian polit kabhi hua na hoga bjp iska baap koi tha congress aat hi kon hogya nan,negative
di kuri ye toy apka hn kyn ka ap juttt hn xd nan,neutral
peopl arrest mamata banerje s polic chant jai shri ram tmc goon went one step bjp worker st nan,neutral
youhat htf would know mujh toh khud yt samajh nai aata nan,negative
feku hai ye aisa chaka mara ki caught ho gai puri congress bada ayaa tha modiji ko bahar fekn nan,neutral
aapn ek iron ladi k tarah kam kiya aapn videsh tak aapana loha manbaya mam great nan,positive
job nahi hai gdp low ho gai hai har jagha hindu muslim pe charcha par nahi apko stophindiimposit trend ka,negative
ki sarkar uppsc ne record bana diya khule aam exam ke parch bazaar bik rahe hai lekin kamal nan,neutral
ab tak shuru bhi nahi kiya ji ne dekhiy aaj ka news yeh darr acha hain,neutral
happi birthday rahn sinclair wolfsban,positive
ab bjp sarkar hai desh aesa hi rahega,positive
