processed_text,label
numaira_HI nahi_HI jhoot_HI ha_HI sake_EN izaat_HI femal_HI,neutral
googl_HI chor_HI jhuth_HI boycott_EN ab_HI,negative
ram_EN mandir_HI hmko_HI lageg_HI ish_EN bari_HI sabs_HI galti_HI nehi_HI jai_EN sri_EN ram_EN,neutral
chl_HI chutiy_HI parti_HI power_EN mare_EN bikau_HI nahi_HI,negative
elect_EN nahi_HI phir_HI aes_HI aesa_HI lag_EN pti_HI pakistan_EN,negative
jst_HI month_EN crupt_HI sy_HI g_HI nahi_HI saal_HI apki_HI andh_HI sport_EN nateeja_HI hy_HI r_HI bnao_HI totay_HI nan_EN,positive
din_EN suhana_HI pah_HI tarikh_HI kishor_HI kumar_EN movi_HI album_EN,positive
bahi_HI aapka_HI bhout_HI bada_HI fan_EN idl_HI motiv_HI,neutral
gurjar_HI bst_EN tome_EN nan_EN,neutral
woo_EN achh_HI tabhi_HI bolu_HI saal_HI khan_EN chamch_HI akki_HI thin_EN,negative
nsharif_HI oy_HI kuti_HI aloo_HI pakistan_EN baap_HI mar_EN ha_HI begarto_HI sharam_HI nahi_HI ati_HI wapi_HI awo_HI pasi_HI,negative
pathan_HI punjabi_EN balochi_HI sindh_HI urdu_EN siraiki_HI hindko_HI speak_EN india_EN shaamat_HI ayi_HI nan_EN,positive
bahi_HI kattar_HI hindu_EN kattar_HI musalmn_HI bulat_HI tv_HI normal_EN hindu_EN normal_EN,neutral
dalit_HI kyon_HI srf_HI hindu_EN kyon_HI nahi_HI sakt_HI pr_HI,positive
lagal_HI ab_HI na_HI aan_HI number_EN baklol_HI,negative
sweet_EN kind_EN mehrban_HI smjhdar_HI handsom_HI orr_EN achi_HI lectur_HI b_HI dyte_HI h_HI nan_EN,positive
harram_HI ni_HI shiekh_HI ji_HI parsai_HI harm_EN nan_EN,positive
bete_HI shiqayat_HI karn_HI bajaay_HI mehnat_HI ip_HI ilm_HI afroz_HI hero_EN,positive
jse_HI feel_EN fam_EN yar_HI sky_EN gon_EN na_HI sky_EN reaalli_HI stay_EN indoor_EN nan_EN,positive
veri_HI nice_EN palsir_HI ji_HI mjh_HI milna_HI kai_EN bahut_HI karyo_HI e_HI bahut_HI khus_HI,positive
krishn_HI nahi_HI humaar_HI desh_HI saari_HI court_EN samay_HI w_HI bangal_HI haalat_HI dkh_HI kyon_HI chup_HI chaap_HI h_HI,neutral
guha_HI boot_EN lick_EN nehru_EN cngrss_HI ur_HI degre_HI u_HI serv_HI destroy_EN factual_EN histor_HI n_HI,negative
number_EN weird_EN harbaugh_HI definit_HI hoke_HI hoke_HI coach_EN durin_HI,neutral
veri_HI tomorrow_EN taang_HI nan_EN,positive
scindia_HI p_HI yadav_EN jindabad_HI jindabad_HI jindabad_HI jindabad_HI jindabad_HI jindabad_HI jindabad_HI jindaba_HI,positive
rand_EN din_EN land_EN leti_HI sun_EN rand_EN paidaish_HI nich_HI apn_HI,negative
wish_EN veri_HI veri_HI happi_HI bles_HI ramdan_HI ramjan_HI month_EN hon_EN member_EN,positive
mp_HI home_EN minist_HI nirdesh_HI rewa_HI sp_HI mahoday_HI hwa_HI nikl_HI tair_HI panchar_HI mp_HI home_EN dipart_HI,negative
odisha_HI mc_HI cdmo_HI social_EN media_EN account_EN h_HI nahi_HI paresani_HI jhel_HI,negative
jai_EN mata_EN ramnavmi_HI hardic_HI subhkamna_HI ramnavmi_HI,neutral
today_EN roza_HI work_EN matter_EN difficult_EN work_EN fast_EN love_EN ramzan_HI grown_EN miss_EN nan_EN,positive
kitn_HI akal_HI gadh_HI hoo_EN bjp_EN amethi_HI gandhi_EN famili_HI wajh_HI hee_EN v_HI v_HI p_HI na_HI fake_EN nan_EN,negative
mubaarak_HI mga_HI kakaa_HI def_EN miss_EN,positive
pakpass_HI unk_HI samn_HI starc_HI cummin_HI coulter_EN nile_EN bst_EN pace_EN bowli_HI,positive
morn_EN nt_HI forget_EN breakfast_EN hv_HI nice_EN day_EN gaemgyu_HI nan_EN,positive
bear_EN aww_EN v_HI nan_EN,neutral
bahut_HI achi_HI baat_HI chang_EN happi_HI proud_EN tmlog_HI dhandha_HI bnd_HI krwan_HI,neutral
morn_EN pita_HI ji_HI dhan_HI dhan_HI satgur_HI aasra_HI plzz_HI make_EN day_EN happi_HI n_HI simrn_HI nan_EN,positive
nice_EN hume_EN coutur_HI craconnexionsarc_HI great_EN event_EN wonder_EN peopl_HI,positive
damn_EN opposit_HI waalo_HI harkaton_HI elect_EN govern_EN badnam_HI karn_HI liy_HI bhkt_HI,negative
pandit_HI realli_HI suprb_HI seduct_HI cool_EN excit_HI watch_EN movi_HI watch_EN guy_EN gon_EN na_HI set_EN screen_EN nan_EN,positive
wow_EN amitj_HI baat_HI h_HI aapn_HI realli_HI admir_HI u_HI u_HI r_HI truli_HI inspir_HI person_EN nan_EN,positive
break_EN stereotyp_HI easi_HI step_EN father_EN daughter_EN properti_HI give_EN away_EN nan_EN,neutral
sonu_HI bjp_EN ticket_EN diy_EN vote_EN ni_HI logo_EN vote_EN doge_HI cong_EN,negative
tou_HI phir_HI amirliaquat_HI sahab_HI maloom_HI nhi_HI warn_EN haqooq_HI ul_HI,neutral
bahut_HI khub_HI indian_EN indian_EN dhrm_HI nam_EN terrorist_EN virudh_HI karn_HI aukat_HI nhi_HI btata_HI,negative
aag_HI badt_HI bhart_HI des_EN aag_HI garv_HI h_HI pm_HI mubrk_HI es_HI grib_HI viklang_HI p_HI,positive
sena_HI srinagar_HI muslim_EN india_EN condit_HI,positive
yourdad_HI sala_HI bhn_HI land_EN gand_HI dam_EN nhi_HI nan_EN,negative
suprb_HI akala_HI kikiligin_HI lang_EN ako_HI pero_HI mas_EN madami_HI ata_EN iyaak_HI tulo_HI sipon_HI pa_HI realli_HI love_EN movi_HI ang_EN dami_HI nan_EN,positive
manzoor_HI miyan_HI thnk_HI poetri_HI appreci_HI boost_EN zeal_EN mo_HI,positive
duniya_HI khushi_HI lahor_HI kabr_HI parmeshwar_HI ji_HI apn_HI leela_HI jagat_HI guru_EN rampal_HI ji_HI,positive
sorri_HI shubham_HI bai_EN mena_HI apka_HI reaction_EN video_EN chanc_HI miss_EN dia_EN pleas_EN angl_HI haft_HI,neutral
world_EN cup_EN behtr_HI sport_EN lya_HI gya_HI nan_EN,positive
pakistan_EN pakistan_EN bhr_HI khawaten_HI waseem_HI akram_HI chaleng_HI nan_EN,neutral
nikl_HI mulli_HI etn_HI javan_HI paki_HI chalati_HI juban_HI bahar_HI khich_HI leta_HI paki_HI,negative
sbse_HI phele_HI book_EN salman_EN khan_EN super_EN star_EN bhart_HI movi_HI hume_EN besabri_HI intzar_HI ab_HI khtm_HI super_EN jodi_EN sal_EN kaif_HI bharatwithfamili_HI nan_EN,positive
satya_HI jeet_HI hamesa_HI prgya_HI thakr_HI cngrss_HI bahut_HI julm_HI kiy_HI satya_HI haa_HI nan_EN,positive
apn_HI dimag_HI mat_EN lagaen_HI ladi_HI mad_EN issu_HI metro_EN tok_HI,negative
desh_HI haalaat_HI istrah_HI zainab_HI arz_HI ullu_HI,negative
thnk_HI happi_HI album_EN hit_EN face_EN las_EN,neutral
janwaron_HI sth_HI rishta_HI rkhna_HI nahi_HI chahiy_HI gay_EN hath_EN bhadat_HI,negative
product_EN fake_EN duplic_HI sandisk_HI nam_EN local_EN market_EN pro_EN nan_EN,negative
gandhi_EN famili_HI joot_HI chatna_HI nahi_HI chhodog_HI beshrm_HI shame_EN nan_EN,negative
ind_EN rahul_EN tweet_EN evryon_HI knw_HI made_EN india_EN nan_EN,neutral
paisa_HI bachn_HI chakkar_HI kfc_EN jagah_HI afc_EN order_EN karog_HI khana_HI kharab_NEG,negative
wajjo_HI khann_HI aw_HI sweet_EN zror_HI zror_HI inshallah_HI nan_EN,positive
mc_HI bada_HI account_EN dusr_HI ff_HI bhosd_HI walo_HI sale_EN cngrss_HI virodhi_HI hao_HI kism_HI bada_HI karan_EN h_HI,negative
ab_HI apn_HI baato_HI mukamm_HI kariy_HI jnab_HI chhodiy_HI polit_HI bnd_HI kariy_HI bakwa_HI,neutral
degre_HI criteria_EN poltician_HI money_EN power_EN muscl_HI power_EN,neutral
spur_EN jeet_HI jae_EN bs_HI liverpool_EN kutta_HI mout_HI haray_HI nan_EN,negative
worst_EN network_EN alsi_HI experiec_HI network_EN worst_EN provid_HI nan_EN,negative
shoaib_HI world_EN cup_EN acha_POS perform_EN dani_EN ha_HI na_HI kion_HI kanyeahnap_HI akhri_HI world_EN cup_EN ha_HI nan_EN,neutral
najar_HI est_EN afric_HI love_EN stay_EN strong_EN nan_EN,neutral
cute_EN badshah_HI beauti_HI style_EN za_HI bb_HI,positive
gurugram_HI polic_HI report_EN dekhl_HI bewakuf_HI aadami_HI media_EN report_EN byan_HI dene_HI sansad_HI sah_HI,negative
sabor_HI mar_EN special_EN place_EN unassum_HI unpretenti_HI realli_HI realli_HI great_EN seafood_EN prepar_HI perfect_EN,neutral
ind_EN screenshot_EN team_EN sport_EN team_EN india_EN love_EN bethethman_HI favorit_HI,positive
bacchi_HI hey_EN account_EN dum_EN celebr_HI lag_EN nan_EN,neutral
sos_EN siempr_HI quis_HI estoy_HI full_EN agradecida_HI con_EN la_HI vida_EN porqu_HI est_EN conmigo_HI love_EN choki_HI loqui_HI nan_EN,neutral
sare_HI choro_HI av_HI poll_EN khul_HI kejri_HI bhnchd_HI v_HI chor_HI nikl_HI schta_HI sala_HI acha_POS leader_EN v_HI chor_HI nikl_HI nan_EN,negative
firangi_HI melay_HI eid_EN tay_EN tapray_HI tumalay_HI taplo_HI athay_HI hn_HI nan_EN,neutral
nahi_HI yar_HI bachay_HI kbh_HI badtmeez_HI nahi_HI parent_EN depend_EN krta_HI apn_HI bachn_HI kyse_HI tarbyt_HI krte_HI nan_EN,negative
noor_HI apki_HI profil_HI eik_HI achi_HI baat_HI hy_HI hr_HI achi_HI chz_HI dekhn_HI jati_HI hy_HI allah_EN apku_HI hmesh_HI hmasha_HI khush_HI nan_EN,positive
dilip_HI ghosh_HI jindabad_HI bjp_EN jindabad_HI nrendra_HI modi_EN jindabad_HI nrendra_HI modi_EN jindabad_HI nan_EN,positive
nitingadkari_HI gadkariji_HI bhadai_HI pehel_HI modijiko_HI chtti_HI likha_HI jwab_HI nahi_HI idea_EN,negative
offici_HI join_EN bjp_EN abh_HI logo_EN ulloo_HI banaati_HI rahogi_HI patrkar_HI bankar_HI nan_EN,negative
dkh_HI hamen_HI bhe_HI hwa_HI h_HI dill_EN bst_EN luck_EN jeeto_HI haaro_HI hamain_HI pyar_HI h_HI,positive
sorri_HI u_HI cant_EN step_EN insid_HI parlement_HI jisk_HI aukad_HI usk_HI halt_EN nan_EN,negative
bday_HI celebr_HI prateek_HI pal_EN naveen_HI n_HI shailesh_HI celebr_HI birthday_EN nan_EN,positive
elect_EN time_EN apolog_HI peopl_HI india_EN congret_HI modji_HI huge_EN victori_HI,positive
phrase_EN u_HI pa_HI talaga_HI ggere_HI yea_EN im_HI big_EN fan_EN streetfood_HI,neutral
verri_HI puka_HI ni_HI valla_HI fanz_HI andaru_HI matalu_HI padalsivastundi_HI kutta_HI muskn_HI lawda_HI ga_HI musugu_HI na_HI madda_HI nan_EN,negative
mahadev_HI b_HI j_HI p_HI parti_HI jindabad_HI bhart_HI mata_EN jay_EN,neutral
cror_HI mubrk_HI shdi_HI fix_EN nan_EN,positive
tumko_HI bahut_HI taklif_HI horha_HI rahul_EN pm_HI nahi_HI ban_EN pay_EN nahi_HI suna_HI rahul_EN bng_HI,negative
indiaporkistan_HI batwar_HI pehl_HI ghanta_HI baja_EN hamar_HI fauji_HI sun_EN n_HI,negative
morn_EN almighti_HI papa_EN ji_HI plz_EN bles_HI famili_HI swa_HI sumiran_HI parmarth_HI bal_EN nan_EN,positive
patrag_HI sale_EN bhdwe_HI gaddar_HI inh_HI desh_HI nikalo_HI harami_HI aulad_HI inh_HI baksha_HI r_HI,negative
haqu_HI truck_EN batti_HI peechay_HI mat_EN lgao_HI messag_HI bhejn_HI walay_HI buddhay_HI uncl_HI perform_EN worst_EN nan_EN,negative
ranjin_HI adhu_HI enna_HI bst_EN team_EN win_EN ynwa_HI nan_EN,positive
ima_EN ca_HI nt_HI merciless_EN callous_EN heart_EN fil_EN love_EN ali_EN ibn_EN abi_EN talb_HI ca_HI nt_HI oppressor_HI nan_EN,positive
hate_EN lie_EN mrd_HI hamsha_HI pak_EN damn_EN neik_HI pard_HI paband_HI lrki_HI khuwaesh_HI ha_HI phr_HI chahi_HI usk_HI gf_HI beparda_HI agr_HI nan_EN,neutral
enthai_HI phati_HI hoi_HI gashti_HI rand_EN fitni_HI fasad_HI phealati_HI jan_EN bojh_HI alla_HI,negative
wow_EN maza_HI aagya_HI jcbkikhudai_HI,positive
watch_EN damn_EN movi_HI great_EN respons_HI bhyya_HI expect_EN,positive
ham_EN aaphi_HI employe_HI vaha_HI ghanta_HI imandar_HI taki_HI roop_HI teji_HI aag_HI barh_HI,negative
sitaron_HI khwab_HI dekhn_HI walon_HI hmn_HI chaand_HI paida_HI merri_HI christma_HI,positive
yusk_HI sng_HI nan_EN,positive
avra_HI shyad_HI srf_HI khudk_HI hoshiyar_HI baakiyon_HI bewkuf_HI samjht_HI bjp_EN ram_EN nam_EN lek_HI,negative
cute_EN boy_EN god_EN bles_HI allah_EN,positive
day_EN didi_HI confirm_EN receiv_HI someon_HI technic_HI team_EN contact_EN,neutral
sinc_HI smile_EN lot_EN charot_HI haha_EN nan_EN,neutral
achi_HI sooch_HI allah_EN kri_HI continu_HI nan_EN,positive
parti_HI run_EN allout_HI gay_EN gyan_HI pahel_HI kiuki_HI bjp_EN,negative
shah_EN ab_HI movi_HI dekhunga_HI bst_EN luck_EN forward_EN u_HI silver_EN screen_EN nan_EN,positive
make_EN peac_HI evryon_HI peopl_HI die_EN wallahi_HI life_EN noth_HI never_EN die_EN anytim_HI death_EN await_EN nan_EN,neutral
forget_EN bst_EN jeeto_HI haro_HI hamain_HI tums_HI pyar_HI,positive
om_HI gazab_HI apn_HI desh_HI kitn_HI shadyantr_HI ab_HI nahi_HI chaleng_HI bahu_HI,negative
ak_HI vidio_HI jism_HI ak_HI manorma_HI india_EN baap_HI pakistan_EN jabki_HI hakikt_HI pakistan_EN,negative
nice_EN khya_HI thnk_HI simpl_HI rule_EN life_EN never_EN write_EN anyon_HI tabl_HI,positive
modi_EN ji_HI question_EN pr_HI kadam_HI doori_HI pr_HI dispensari_HI kadam_HI doo_EN,neutral
opportun_HI meet_EN mam_EN sought_EN bles_HI wish_EN bst_EN halath_HI,positive
ham_EN boy_EN yahe_HI thnk_HI kas_HI mara_EN life_EN koe_HI gf_HI raht_HI mave_HI usk_HI sth_HI pyar_HI jindagi_HI betata_HI love_EN,positive
aerigirl_HI ahh_EN hindi_EN pla_EN nagsend_HI thnk_HI ate_EN dhng_HI jullenor_HI bebeb_HI shein_HI love_EN frenni_HI lucki_HI guy_EN nan_EN,positive
bahut_HI pyar_HI ekta_HI sutra_HI bahut_HI bure_HI logo_EN,positive
u_HI b_HI movi_HI freak_EN u_HI fit_EN watch_EN dey_EN suffer_EN ur_HI sick_EN kraa_HI day_EN,neutral
ati_HI beshrm_HI prabh_HI intiha_HI gyi_HI ab_HI isteefa_HI sitam_HI na_HI kro_HI jnta_HI,negative
rashid_EN kaht_HI ram_EN rajya_HI srkar_HI gundo_HI salook_HI nahi_HI srkar_HI nan_EN,negative
tnsn_HI jad_HI dwa_HI sandeep_HI maheswari_HI show_EN nan_EN,positive
arth_HI bhn_HI lode_HI isk_HI jese_HI sale_EN chewtiya_HI logo_EN sabs_HI bangal_HI chutya_HI kata_HI angr_HI,negative
famili_HI debat_HI bjp_EN seek_EN ham_EN hindu_EN seek_EN hindu_EN mahasabha_HI bjp_EN samarthak_HI,neutral
list_EN lmbi_HI pr_HI jink_HI baap_HI dada_EN mama_EN rajneeta_HI ab_HI sb_HI janneta_HI mann_EN majb_HI,negative
brother_EN btaya_HI unk_HI kaam_HI nh_HI,positive
truecompanion_HI ji_HI morn_EN papa_EN ji_HI plz_EN back_EN papa_EN ji_HI plz_EN bles_HI swa_HI simrn_HI parmarth_HI nan_EN,positive
fadnavi_HI rememb_HI shr_HI atalji_HI forev_HI entir_HI life_EN vand_HI taram_HI jai_EN hnd_HI nan_EN,positive
hindu_EN cong_EN bhgwan_HI manat_HI unk_HI paidai_HI farak_HI nam_EN keval_HI hindu_EN,negative
dear_EN bab_HI respact_HI pakistan_EN malaal_HI aapki_HI parwarish_HI bahut_HI h_HI,positive
ahmed_EN gay_EN world_EN cup_EN,positive
saheb_HI evm_HI jb_HI tk_HI bnd_HI ni_HI chor_HI ais_EN jitega_HI evm_HI sistem_HI dammag_HI nan_EN,negative
hahahaha_EN smriti_HI ji_HI ab_HI fake_EN tweet_EN nahi_HI chalegi_HI,positive
bura_HI waqt_HI paagal_HI nhi_HI bhoolta_HI normal_EN lgti_HI abh_HI nan_EN,neutral
aik_HI demand_EN hy_HI icc_EN sy_HI match_EN barish_HI chahy_HI nan_EN,neutral
happi_HI birthday_EN pappa_HI allah_EN apko_HI sehat_HI lmbi_HI umr_HI ata_EN karay_HI apka_HI saya_HI sada_HI humaray_HI pay_EN salmt_HI rakhay_HI aameen_HI nan_EN,positive
dikht_HI hoon_HI hoon_HI nahi_HI hoon_HI usk_HI liy_HI dekhn_HI avaskta_HI nahi_HI beatk_HI sumedh_HI,neutral
bjp_EN mp_HI bjp_EN mla_EN bjp_EN ghotal_HI baj_HI builder_EN mar_EN gay_EN abh_HI,negative
ammi_HI jhand_HI nan_EN,negative
redd_HI friend_EN girl_EN fuck_EN uhh_EN uhh_EN bitch_EN fuck_EN dat_EN nan_EN,negative
gut_EN simpl_HI indecis_HI,neutral
modi_EN jii_HI achhaa_HI khush_HI khabr_HI dijiy_HI desh_HI jnta_HI hope_EN give_EN posit_HI rsult_HI,positive
bhaiya_HI namst_HI realm_EN phone_EN mjh_HI esk_HI muskilo_HI samna_HI,neutral
kalian_HI mau_EN tau_EN gak_HI kenapa_HI yuvin_HI pake_HI ini_HI terus_HI,negative
chor_HI chor_HI chor_HI machay_HI shr_HI maryam_HI bibi_HI ramdan_HI month_EN guzar_HI,negative
ayyi_HI happi_HI pride_EN month_EN lgbtq_EN honey_EN valid_EN love_EN deserv_HI world_EN nan_EN,positive
isc_HI bio_EN math_EN chutya_HI saali_HI add_EN nootan_HI pile_EN tempest_EN maa_HI nan_EN,negative
crush_EN love_EN sight_EN mjh_HI gandi_HI nazar_HI kyacrush_HI yar_HI nan_EN,neutral
bles_HI papa_EN ji_HI today_EN xam_HI baithn_HI himmat_HI dena_HI ach_HI paper_EN krk_HI aau_HI rehmat_HI jii_HI nan_EN,positive
mansi_HI fav_EN word_EN frnd_HI mussoori_HI chlega_HI dkhte_HI nan_EN,neutral
wow_EN dat_EN great_EN courag_HI hardwork_HI sch_EN badlog_HI tabhi_HI desh_HI badlega_HI proud_EN human_EN definit_HI h_HI,positive
cosmetolog_HI job_EN great_EN fit_EN click_EN link_EN bio_EN specialti_HI beauti_HI,neutral
jcb_HI bahut_HI machayi_HI khudai_HI modi_EN ji_HI jeetn_HI lkh_HI lkh_HI badhai_HI nan_EN,positive
tasweeren_HI bnwane_HI lye_HI kart_EN phir_HI na_HI mareezon_HI pchta_HI na_HI,neutral
nt_HI comnt_HI islam_EN jayaj_HI chh_HI ghatiya_NEG dhrm_HI thu_EN chhoti_HI bachiyo_HI v_HI nan_EN,negative
b_HI j_HI p_HI jindabad_HI famili_HI member_EN sapotr_HI b_HI j_HI p_HI nan_EN,positive
swadeshi_HI sikh_EN panjab_HI respact_HI great_EN son_EN mother_EN india_EN hutatma_HI sardar_HI beant_HI singh_EN ji_HI hutatma_HI sardar_HI satwant_HI singh_EN ji_HI nan_EN,neutral
thnk_HI follow_EN never_EN follow_EN alwa_HI guy_EN happi_HI nan_EN,positive
ab_HI relat_HI nahi_HI apn_HI dil_EN sahab_HI mohbt_HI nahi_HI rakhti_HI ahh_EN ase_HI logo_EN nafrat_HI h_HI,negative
approv_HI hour_EN longer_EN campani_HI underpaid_HI,negative
myaa_HI marham_HI patti_EN photo_EN khich_HI nan_EN,negative
follow_EN abeera_HI bestest_HI friend_EN evr_HI interact_EN hy_HI activ_HI hy_HI bari_HI bat_EN dil_EN,positive
agya_HI koo_HI perform_EN sng_HI,positive
bhart_HI mata_EN jai_EN bhart_HI sbi_HI voter_EN sapotr_HI kot_HI kot_HI dhanvad_HI jino_HI modi_EN ji_HI bjp_EN men_EN visva_HI kita_HI ate_EN vdi_HI jit_HI,positive
pray_EN allah_EN almighti_HI night_EN bring_EN muslim_EN communiti_HI geog_HI nan_EN,positive
chutiy_HI sachm_HI khas_HI inko_HI pchta_HI sb_HI mdrchod_HI pta_EN nai_HI aajat_HI khudk_HI chu_EN,negative
geo_EN jhoot_HI jhoot_HI srf_HI jhoot_HI jhangir_HI tareen_HI lena_EN dena_HI nahi_HI pmln_HI sy_HI pmlq_HI j_HI,negative
bst_EN allah_EN sukar_HI qoum_HI imran_EN khan_EN kayadat_HI ak_HI naik_HI imandar_HI ustad_HI dost_HI,positive
narendar_HI congret_HI huge_EN win_EN sail_EN employe_HI huge_EN fan_EN made_EN modi_EN team_EN befor_HI,positive
apka_HI sport_EN hmesa_HI rahunga_HI aps_EN bahut_HI ummidein_HI mata_EN ji_HI,positive
parti_HI parwar_HI h_HI chodn_HI tyar_HI nahi_HI h_HI presid_HI chairman_EN sb_HI italian_EN h_HI nan_EN,negative
sahab_HI mahr_HI mp_HI rhoge_HI zindegi_HI depend_EN saab_EN aapk_HI nam_EN h_HI j_HI,neutral
urdu_EN famili_HI meb_HI qabil_HI lg_HI kia_EN unk_HI pakistan_EN koe_HI jga_HI nahi_HI nan_EN,negative
lamberghini_HI chalaya_HI jaan_HI love_EN edit_EN sng_HI lamberghini_HI edit_EN car_EN lamborghinicar_HI h_HI nan_EN,positive
jagtap_HI dikhav_HI mohbt_HI dur_HI rahta_HI isliy_HI mahadev_HI nash_EN chur_HI rahta_HI hoo_EN mahadev_HI nan_EN,positive
hindi_EN prblm_HI marathi_HI padha_HI dein_HI divid_HI india_EN teach_EN regio_HI nan_EN,positive
haa_HI bahot_HI maja_HI aayegaa_HI desh_HI farmaish_HI beshrm_HI c_HI,neutral
half_EN pakistan_EN mullah_HI die_EN dress_EN hehe_EN dharam_HI khatr_HI aurat_HI ajadi_HI dekhkar_HI nan_EN,negative
happi_HI birthday_EN prachu_HI god_EN bles_HI lot_EN happi_HI love_EN doll_EN muhh_HI nan_EN,positive
honey_EN haha_EN thnk_HI nan_EN,positive
jais_HI bjp_EN sport_EN nahi_HI,neutral
preshan_HI nahi_HI behan_HI abhivyakti_HI azaadi_HI gandhi_EN ji_HI bade_HI hamar_HI,positive
modi_EN j_HI chahet_HI inko_HI nahi_HI janm_HI shyad_HI gutter_EN suar_HI paida_HI,negative
nal_HI hair_EN hip_EN heel_EN hit_EN million_EN view_EN day_EN thnk_HI thnk_HI thnk_HI,positive
sweet_EN memori_HI raj_EN saab_EN lil_EN ranbirrajkapoor_HI n_HI riddhima_HI sahni_HI thnk_HI,positive
ppl_EN kyi_HI film_EN dekhn_HI nahi_HI gya_HI bhkt_HI n_HI chokidar_HI vote_EN daln_HI gya_HI nan_EN,negative
delhi_EN rohtang_HI pass_EN bus_EN kiraya_HI non_EN ac_HI garmi_HI khtm_HI pahil_HI digiyega_HI nan_EN,neutral
asl_HI chehra_HI pulwama_HI terror_EN attack_EN time_EN dkh_HI terror_EN sympathis_HI,positive
libr_HI chai_EN majak_HI udaya_HI,neutral
saala_HI parodi_HI laluwa_HI burbak_HI,negative
omg_EN happin_HI bump_EN pyar_HI prim_HI monster_EN netflix_EN beauti_HI made_EN movi_HI veri_HI touch_EN e_HI,positive
xd_HI wah_EN dost_HI hon_EN tow_EN ase_HI wan_EN na_HI bomb_EN pic_EN u_HI eid_EN nan_EN,positive
motiv_HI work_EN hrd_HI ca_HI imag_HI societi_HI paisa_HI,positive
daydream_HI sorri_HI cope_EN mechan_HI otherwis_HI roti_HI rehti_HI nahi_HI nan_EN,neutral
mbharat_HI love_EN mom_EN dad_EN maa_HI baap_HI sabk_HI kismat_HI nhi_HI jisk_HI kismat_HI,positive
video_EN naya_HI purana_HI baat_HI aadmi_HI panchayat_HI polic_HI pakd_HI govern_EN action_EN,neutral
bst_EN dear_EN amit_EN jee_HI never_EN forget_EN care_EN modi_EN jee_HI halath_HI god_EN alwa_HI pronam_HI nan_EN,positive
happi_HI birthday_EN memori_HI granda_HI miss_EN love_EN thnk_HI alwa_HI give_EN littl_HI angel_EN georg_EN,positive
children_EN ab_HI unk_HI bapon_HI nam_EN mat_EN puchho_HI yehjawaanihaideewani_HI nan_EN,neutral
beast_EN dhoni_HI hatt_HI bsdk_HI chutiyap_HI mt_HI kr_HI nan_EN,negative
ins_EN na_HI payeg_HI nonsens_HI h_HI asi_HI polit_HI h_HI inh_HI itn_HI khyal_HI h_HI pak_EN r_HI,negative
tk_HI jinko_HI pchta_HI b_HI nai_HI aj_HI eidi_HI pic_EN laga_HI beecceio_HI kahn_EN chaap_HI note_EN laa_HI nan_EN,negative
g_HI logo_EN kuchl_HI doo_EN plzz_HI pakistan_EN zendabad_HI pakistan_EN arm_EN zendabad_HI pakistan_EN love_EN nan_EN,negative
modi_EN ji_HI muslim_EN christian_EN prioriti_HI missionari_HI free_EN wahab_HI free_EN rohangia_HI free_EN kanoon_HI hindu_EN seculariam_HI nan_EN,negative
bhakto_HI kathit_HI deshbhakt_HI rashtravadiyon_HI phark_HI nahi_HI padega_HI tayyar_HI pracharit_HI karn_HI,neutral
kapil_HI world_EN bst_EN comedianaap_HI ais_EN sabko_HI hasat_HI sho_EN,positive
jay_EN hnd_HI jay_EN bhart_HI everybodi_HI evryon_HI friend_EN world_EN na_HI jhuth_HI na_HI banay_HI manaw_HI,positive
quot_EN ninetof_HI greatest_EN atroc_HI sprung_EN mankind_EN give_EN life_EN away_EN function_EN doe_EN nan_EN,neutral
walia_HI bst_EN kaam_HI ti_HI btaa_HI dena_HI nan_EN,neutral
dalaal_HI dalaal_HI nhi_HI gobar_HI kahega_HI kia_EN media_EN dalaal_HI nan_EN,negative
hindu_EN jagah_HI bewakuf_HI namaj_HI,negative
chokidar_HI ji_HI aapk_HI bahu_HI betiyan_HI sth_HI esi_HI harkat_HI nahi_HI aapki_HI yaki_HI,negative
yar_HI aayisha_HI hath_EN gajrela_HI hath_EN ustad_HI e_HI mohtaram_HI jaya_HI,neutral
tujh_HI india_EN loss_EN mtlb_HI sanghiyo_HI bhakto_HI loss_EN bta_HI h_HI royega_HI ham_EN muzlim_HI nation_EN pro_EN nan_EN,negative
tm_HI phr_HI maro_HI ge_HI kutt_HI mout_HI maro_HI ge_HI ct_HI trh_HI wc_HI b_HI nan_EN,negative
thegiftofeduc_HI move_EN inspir_HI singh_EN jiinsan_HI free_EN coach_EN centr_HI open_EN nan_EN,positive
kj_HI twt_HI nt_HI happi_HI,positive
pakistan_EN halath_HI halt_EN kharab_NEG,negative
tumko_HI kehana_HI kaho_HI jaati_HI pehal_HI insan_HI apn_HI karmo_HI,neutral
boht_HI samos_HI khane_HI mann_EN karra_HI hei_HI love_EN ultim_HI akshay_HI kumar_EN,positive
rahul_EN ji_HI parti_HI hit_EN des_EN hit_EN garib_HI hit_EN presid_HI tyag_HI nahi_HI dena_HI chahiy_HI nan_EN,neutral
ddpd_HI run_EN theatr_HI occup_HI run_EN till_EN bhart_HI arriv_HI wait_EN f_HI,positive
modi_EN jai_EN hnd_HI hindustan_HI jit_HI h_HI hmlog_HI hindustan_HI jaat_HI paat_HI uth_HI h_HI,positive
